2020100922001463351453392601	,efda4c5a7dc84e059090c459762ac7d2	,2020-10-09 19:26:30 ,2020-10-09 19:26:30 ,2020-10-09 19:26:30 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,永丰店             ,条码支付                ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100922001463351453410766	,46022422865512922063354	,2020-10-09 19:18:06 ,2020-10-09 19:18:11 ,2020-10-09 19:18:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,廣式脆皮烧腊          ,商品                  ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100922001463351453388546	,6412660000492800005376152754896825730445	,2020-10-09 12:39:37 ,2020-10-09 12:39:43 ,2020-10-09 12:39:43 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,黄焖鸡米饭云南过桥米线     ,黄焖鸡米饭云南过桥米线-龙光店     ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100922001463351452515324	,74aa83c7200e4d7eaaba438775354a49	,2020-10-09 09:31:17 ,2020-10-09 09:31:17 ,2020-10-09 09:31:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,龙光大厦店           ,条码支付                ,5.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201009380401190351 	,                    	,2020-10-09 03:17:37 ,                    ,2020-10-09 03:17:37 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.10.08-收益发放 ,0.74    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100822001363351453032539	,150100247           	,2020-10-08 20:24:37 ,2020-10-08 20:24:43 ,2020-10-08 20:24:43 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,Smart2Pay B.V.  ,S2P374472048 Steam Purchase,10.49   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100822001463351453069307	,16021582054512922063354	,2020-10-08 19:56:45 ,2020-10-08 19:56:50 ,2020-10-08 19:56:50 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,福万家百货           ,商品                  ,9.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100822001463351452477741	,16021577595512922063354	,2020-10-08 19:49:20 ,2020-10-08 19:49:24 ,2020-10-08 19:49:24 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,原味汤粉王           ,商品                  ,12.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100822001463351452514888	,16021418384512922063354	,2020-10-08 15:23:59 ,2020-10-08 15:24:05 ,2020-10-08 15:24:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,福万家百货           ,商品                  ,35.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100822001163351452897539	,T200P1207978407540140812	,2020-10-08 13:15:54 ,2020-10-08 13:16:04 ,2020-10-08 15:09:30 ,淘宝        ,支付宝担保交易         ,居安思家居专营店        ,3m耳塞睡眠睡觉专用学生呼噜防噪音神器工业降噪超级隔音超强静音,17.31   ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
20201008379105853351 	,                    	,2020-10-08 03:22:24 ,                    ,2020-10-08 03:22:24 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.10.07-收益发放 ,0.74    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100722001363351452565142	,l13ZC2UoPTDx1cc7    	,2020-10-07 23:09:25 ,2020-10-07 23:09:31 ,2020-10-07 23:09:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,AllPay International Limited,NA07833288075501    ,11.67   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100722001463351452589498	,36126600004821000110032010070100100890936	,2020-10-07 22:26:09 ,2020-10-07 22:26:16 ,2020-10-07 22:26:16 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美宜佳（11880店）     ,美宜佳（11880店）订单号：2010070100100890936校验码:2730,26.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100722001463351452514494	,70126600004821000110032010070100100890879	,2020-10-07 22:26:00 ,                    ,2020-10-07 22:56:50 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,美宜佳（11880店）     ,美宜佳（11880店）订单号：2010070100100890879校验码:4471,23.00   ,        ,交易关闭    ,0.00     ,0.00     ,                    ,         ,
2020100722001463351452471994	,46020801683512922063354	,2020-10-07 22:16:08 ,2020-10-07 22:16:15 ,2020-10-07 22:16:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,雄风              ,商品                  ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100722001463351452224020	,4812660000482200017895235763455195	,2020-10-07 18:36:15 ,2020-10-07 18:36:16 ,2020-10-07 18:36:16 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,广州市快瑞便利店        ,广州市快瑞便利店3候车室        ,4.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100722001463351452462790	,94126600004928000010031102010070749230081205910003	,2020-10-07 07:49:23 ,2020-10-07 07:49:23 ,2020-10-07 07:49:23 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,乐途瑞             ,乐途瑞便利店-1_10021002010070749230071205911700,3.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100722001463351451571029	,210_202010076948511101778519	,2020-10-07 07:30:42 ,2020-10-07 07:30:42 ,2020-10-07 07:30:42 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-谢师傅-10月07日行程   ,25.03   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100722001463351452136147	,ZY2010070653091256814225	,2020-10-07 06:53:17 ,2020-10-07 06:53:17 ,2020-10-07 06:53:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国电信            ,为18948168548充值18.0元，谨防诈骗,17.91   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201007372790793351 	,                    	,2020-10-07 03:23:37 ,                    ,2020-10-07 03:23:37 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.10.06-收益发放 ,0.74    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100622001463351451612321	,46019888064512922063354	,2020-10-06 20:53:27 ,2020-10-06 20:53:31 ,2020-10-06 20:54:16 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,敌敌畏吃多了          ,商品                  ,2.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100622001463351451752812	,9920180330024764010461368603358580142509098	,2020-10-06 20:34:17 ,2020-10-06 20:34:18 ,2020-10-06 20:34:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,叁无粉蒸（科华店）       ,叄无粉蒸（科华店）           ,41.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100622001463351452015853	,6212660000489000000000679511320280	,2020-10-06 14:25:20 ,2020-10-06 14:25:37 ,2020-10-06 14:25:37 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,马路边边麻辣烫         ,马路边边麻辣烫(玉林直营店)-消费   ,97.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100622001463351451576493	,10P2088921985603966W03_0461368603357785550406850	,2020-10-06 12:44:37 ,2020-10-06 12:44:38 ,2020-10-06 12:44:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,茶百道             ,MTDP-茶百道（美领馆店）      ,17.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201006365989509351 	,                    	,2020-10-06 03:23:18 ,                    ,2020-10-06 03:23:18 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.10.05-收益发放 ,0.74    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100522001463351451701815	,20100570119097935913	,2020-10-05 21:04:04 ,2020-10-05 21:04:05 ,2020-10-05 21:04:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,饿了么             ,三个先森的韩国炸鸡(成都店）外卖订单  ,36.97   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100522001463351451234591	,237244079944        	,2020-10-05 17:09:20 ,2020-10-05 17:09:21 ,2020-10-05 17:09:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,柒一拾壹（成都）有限公司航空路中心店,7-ELEVEn成都科华沸城店消费   ,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100522001463351451247060	,20201005041514645835991	,2020-10-05 15:56:11 ,2020-10-05 15:56:12 ,2020-10-05 15:56:12 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,信用借还服务商         ,充电宝                 ,3.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100522001463351451556721	,1412660000482200017895235736406586	,2020-10-05 15:55:13 ,2020-10-05 15:55:14 ,2020-10-05 15:55:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,情妹火巴泥鳅          ,情妹火巴泥鳅成都科华路店        ,82.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100504200122001062342636	,2020100522001484221421427877	,2020-10-05 12:38:43 ,2020-10-05 12:38:44 ,2020-10-05 12:38:44 ,支付宝网站     ,即时到账交易          ,婷               ,亲情卡                 ,192.00  ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2020100522001463351450953414	,3012660000482200017895235748339650	,2020-10-05 12:09:39 ,2020-10-05 12:09:43 ,2020-10-05 12:09:43 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,馥饮咖啡成都科华北路店     ,Fusion Coffee馥饮咖啡成都科华北路店,28.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100522001463351451526926_2020100531163433	,13307920543-641913419	,2020-10-05 10:54:01 ,                    ,2020-10-05 10:54:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海蒜芽信息科技有限公司    ,退款-抢票优先出票           ,9.90    ,收入      ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100522001463351451521880	,M20201005216926024  	,2020-10-05 10:52:13 ,2020-10-05 10:52:13 ,2020-10-05 10:52:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国铁路网络有限公司      ,火车票                 ,79.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100522001463351451526949	,M20201005216832196  	,2020-10-05 10:37:30 ,2020-10-05 10:37:30 ,2020-10-05 10:37:30 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国铁路网络有限公司      ,火车票                 ,510.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201005360020662351 	,                    	,2020-10-05 03:24:12 ,                    ,2020-10-05 03:24:12 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.10.04-收益发放 ,0.74    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100522001463351451526926	,13307920543-641913419	,2020-10-05 00:23:16 ,2020-10-05 00:23:16 ,2020-10-05 10:54:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,上海蒜芽信息科技有限公司    ,抢票优先出票              ,9.90    ,支出      ,交易关闭    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001463351450820911	,1094846406008902359 	,2020-10-04 21:47:10 ,2020-10-04 21:47:11 ,2020-10-04 21:52:11 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,享道出行            ,高德地图打车订单            ,11.02   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001463351451147815	,6212660000489000000001755571420278	,2020-10-04 21:07:09 ,2020-10-04 21:07:15 ,2020-10-04 21:07:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,成都黄师傅烤鸡腿春熙路店    ,成都黄师傅烤鸡腿春熙路店        ,12.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001463351451088315	,54126600004802000020201004205044104970729941	,2020-10-04 20:50:44 ,2020-10-04 20:50:45 ,2020-10-04 20:50:45 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,锦江区国良良友服饰店      ,锦江区国良良友服饰店          ,139.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001463351450962854	,20201004182609866389	,2020-10-04 18:26:09 ,2020-10-04 18:26:10 ,2020-10-04 18:26:10 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,大熊抄手（大食代IFS店）   ,九龙仓大熊抄手消费           ,25.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001463351450653834	,20201004181600670145	,2020-10-04 18:16:01 ,2020-10-04 18:16:01 ,2020-10-04 18:16:01 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,炸货铺（大食代IFS）     ,九龙仓炸货铺消费            ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001463351450953031	,20201004181508473472	,2020-10-04 18:15:08 ,2020-10-04 18:15:09 ,2020-10-04 18:15:09 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,炸货铺（大食代IFS）     ,九龙仓炸货铺消费            ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001463351451086928	,20201004181218792328	,2020-10-04 18:12:19 ,2020-10-04 18:12:19 ,2020-10-04 18:12:19 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,福熹生煎(大食代IFS店)   ,九龙仓上海点心（福熹生煎）消费     ,12.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001463351451081634	,24126600004802000020201004164159242641985108	,2020-10-04 16:41:59 ,2020-10-04 16:42:00 ,2020-10-04 16:42:00 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,万源市大麦服装店        ,万源市大麦服装店            ,249.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001463351451072001	,501266000048210001122006240001649909	,2020-10-04 14:44:22 ,2020-10-04 14:44:23 ,2020-10-04 14:44:23 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,群光大陆实业（成都）有限公司  ,群光广场成都店             ,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001463351450842549	,8820180330024764010461368603355172674503118	,2020-10-04 14:24:17 ,2020-10-04 14:24:43 ,2020-10-04 14:24:43 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,雷门拉面（群光广场店）     ,美团点评点餐订单-1004244225214,56.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001463351451098038	,301266000048210001122006240001649288	,2020-10-04 14:08:36 ,2020-10-04 14:08:36 ,2020-10-04 14:08:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,群光大陆实业（成都）有限公司  ,成都群光广场              ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001463351451102591	,5712660000482200017895235603555828	,2020-10-04 13:47:32 ,2020-10-04 13:47:33 ,2020-10-04 13:47:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,天猫小店福家超市成都棕南西街店 ,天猫小店福亿超市            ,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100422001163351450673154	,T200P1206917954735140812	,2020-10-04 09:44:42 ,2020-10-04 09:44:52 ,2020-10-04 11:34:57 ,淘宝        ,支付宝担保交易         ,奔腾上海专卖店         ,【国庆价】奔腾电动鼻毛修剪器男士神器剃鼻毛器女用鼻孔剃毛充电式鼻毛剪刀,9.90    ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
20201004354080999351 	,                    	,2020-10-04 03:32:29 ,                    ,2020-10-04 03:32:29 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.10.03-收益发放 ,0.74    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100422001463351451055238	,21601745914094851040	,2020-10-04 01:25:17 ,2020-10-04 01:25:23 ,2020-10-04 01:25:23 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京瓦力网络科技有限公司    ,50G云空间              ,49.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100322001463351450039410	,1820180330024764010461368603354604640900113	,2020-10-03 22:29:48 ,2020-10-03 22:29:49 ,2020-10-03 22:29:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,阿啦山口            ,餐台12结账1000012923    ,450.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100322001463351449948410	,0020180330024764010461368603353931176600457	,2020-10-03 16:38:39 ,2020-10-03 16:38:39 ,2020-10-03 16:38:39 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,茶百道（武侯来福士店）     ,MTDP-茶百道（来福士店）      ,50.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201003346904029351 	,                    	,2020-10-03 03:37:30 ,                    ,2020-10-03 03:37:30 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.10.02-收益发放 ,0.74    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100222001463351450028485	,872017092208872157440254620579000022010020176050	,2020-10-02 21:17:17 ,2020-10-02 21:17:17 ,2020-10-02 21:17:17 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,青羊区程氏宫廷糕点铺      ,青羊区程氏宫廷糕点铺          ,23.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100222001463351450065081	,98126600004881000010031102010022102370285788171261	,2020-10-02 21:02:37 ,2020-10-02 21:02:38 ,2020-10-02 21:02:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,每日添春熙店          ,每日添便利店春熙店_10021002010022102370275788179703,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100222001463351450068479	,7312660000482200017895235687344107	,2020-10-02 19:01:33 ,2020-10-02 19:01:33 ,2020-10-02 19:01:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,天猫小店福家超市成都棕南西街店 ,天猫小店福亿超市            ,3.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100222001463351449947962	,5212660000489000009000161110220276	,2020-10-02 19:00:15 ,2020-10-02 19:00:19 ,2020-10-02 19:00:19 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,成都甜甜香红星路店       ,成都甜甜香红星路店           ,3.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100222001463351450015845	,20P2088921985603966W03_0461368603352649270900554	,2020-10-02 18:03:40 ,2020-10-02 18:03:41 ,2020-10-02 18:03:40 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,味绝美蛙鱼头（科华店）     ,MTDP-味之绝美蛙鱼头火锅（科华总店）,62.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100222001463351450073867	,11160600720100253300352141208	,2020-10-02 16:15:06 ,2020-10-02 16:15:07 ,2020-10-02 16:15:07 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,鑫隆便利店           ,雀巢原醇香滑咖啡即饮听装210ml   ,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100222001463351449135730	,260160319207617     	,2020-10-02 09:46:38 ,2020-10-02 09:46:38 ,2020-10-02 09:46:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,红旗连锁            ,红旗连锁订单 - 260160319207617,6.20    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100222001463351449168802	,3812660000489000000000241920920276	,2020-10-02 09:25:32 ,2020-10-02 09:25:38 ,2020-10-02 09:25:38 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,冒节子肥肠粉成都一环路店    ,冒节子肥肠粉成都一环路店        ,28.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20201002341653440351 	,                    	,2020-10-02 06:01:11 ,                    ,2020-10-02 06:01:11 ,支付宝网站     ,即时到账交易          ,华安基金管理有限公司      ,余额宝-2020.10.01-收益发放 ,0.74    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2020100122001463351449698507	,2020100123284135331785367503bf08	,2020-10-01 23:28:49 ,2020-10-01 23:28:49 ,2020-10-01 23:28:49 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,携程Trip com      ,成都海昌极地海洋公园          ,376.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100122001463351449210681	,9201001616659233    	,2020-10-01 19:46:47 ,2020-10-01 19:46:48 ,2020-10-01 19:46:48 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京嘉禾影城管理咨询有限公司  ,影票/卖品               ,28.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100122001463351449066972	,221266000049290000OP6878611878017297288	,2020-10-01 19:27:12 ,2020-10-01 19:27:13 ,2020-10-01 19:27:13 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,书亦烧仙草           ,支付码:322712 0730书亦烧仙草四川成都锦江阳光新业店(6878611882345761672),13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100122001463351449396574	,9820180330024764010461368603351098217605267	,2020-10-01 16:56:57 ,2020-10-01 16:56:57 ,2020-10-01 16:56:57 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,周签签锅巴土豆（太古里店）   ,美团收银741204294698700800,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100122001463351449166587	,LSA10012473089      	,2020-10-01 15:40:33 ,2020-10-01 15:40:34 ,2020-10-01 15:40:34 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,成都泉源堂大药房连锁股份有限公司,泉源堂线下零售支付           ,38.71   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100122001463351449365601	,210_202010016938230001370982	,2020-10-01 14:52:32 ,2020-10-01 14:52:33 ,2020-10-01 14:52:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-赵师傅-10月01日行程   ,21.69   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100122001463351449066696	,87126600004928000010031102010011306230084945377159	,2020-10-01 13:06:23 ,2020-10-01 13:06:24 ,2020-10-01 13:06:24 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,wowo便利店2        ,wowo便利店_10021002010011306230274945371351_3239397300803_1,5.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100122001463351449065667	,04126600004928000010031102010011305050034945374953	,2020-10-01 13:05:05 ,2020-10-01 13:05:06 ,2020-10-01 13:05:06 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,wowo便利店2        ,wowo便利店_10021002010011305050034945376831_3239679453803_1,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100122001463351449088233	,582017092208872157440206014953000022010010021163	,2020-10-01 12:30:48 ,2020-10-01 12:30:53 ,2020-10-01 12:30:53 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,幸福铁板烧           ,幸福铁板烧               ,39.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2020100122001163351449205947	,T100P1206246444163140812	,2020-10-01 11:14:20 ,2020-10-01 11:14:21 ,2020-10-01 11:14:33 ,淘宝        ,支付宝担保交易         ,江山话费充值专营店       ,155-2044-3593 【闪电发货】四川联通话费充值10元自动快充不支持联通固话小灵通,10.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
